timestamp,close
2023-08-15,84.05422973632812
2023-08-16,83.73162841796875
2023-08-17,83.62409210205078
2023-08-18,83.87498474121094
2023-08-21,83.35528564453125
2023-08-22,83.39111328125
2023-08-23,84.29615020751953
2023-08-24,83.9825210571289
2023-08-25,83.95565032958984
2023-08-28,84.18863677978516
2023-08-29,84.78905487060547
2023-08-30,84.78006744384766
2023-08-31,84.9503173828125
2023-09-01,84.43106842041016
2023-09-05,83.9189682006836
2023-09-06,83.70336151123047
2023-09-07,83.99085235595703
2023-09-08,84.0088119506836
2023-09-11,83.86506652832031
2023-09-12,83.98187255859375
2023-09-13,84.08068084716797
2023-09-14,83.89202117919922
2023-09-15,83.63147735595703
2023-09-18,83.71234130859375
2023-09-19,83.4068832397461
2023-09-20,83.343994140625
2023-09-21,82.7240982055664
2023-09-22,83.04753112792969
2023-09-25,82.43663024902344
2023-09-26,82.40966796875
2023-09-27,82.04133605957031
2023-09-28,82.26590728759766
2023-09-29,82.28392028808594
2023-10-02,81.61644744873047
2023-10-03,80.94088745117188
2023-10-04,81.4543228149414
2023-10-05,81.60743713378906
2023-10-06,81.13003540039062
2023-10-09,82.16590881347656
2023-10-10,82.00373840332031
2023-10-11,82.45413970947266
2023-10-12,81.66146850585938
2023-10-13,82.18389892578125
2023-10-16,81.697509765625
2023-10-17,80.89585876464844
2023-10-18,80.51753997802734
2023-10-19,80.12122344970703
2023-10-20,80.58958435058594
2023-10-23,80.96791076660156
2023-10-24,81.11204528808594
2023-10-25,80.40042114257812
2023-10-26,81.012939453125
2023-10-27,81.13907623291016
2023-10-30,80.86882781982422
2023-10-31,80.69768524169922
2023-11-01,81.62712860107422
2023-11-02,82.13294219970703
2023-11-03,82.76522827148438
2023-11-06,82.28649139404297
2023-11-07,82.7562255859375
2023-11-08,83.09039306640625
2023-11-09,82.26844024658203
2023-11-10,82.3587646484375
2023-11-13,82.31361389160156
2023-11-14,83.5510482788086
2023-11-15,82.90071868896484
2023-11-16,83.52396392822266
2023-11-17,83.57815551757812
2023-11-20,83.69558715820312
2023-11-21,83.80396270751953
2023-11-22,83.77687072753906
2023-11-24,83.34329986572266
2023-11-27,83.97557830810547
2023-11-28,84.34591674804688
2023-11-29,84.78852081298828
2023-11-30,84.37301635742188
2023-12-01,85.16910552978516
2023-12-04,84.81590270996094
2023-12-05,85.41361236572266
2023-12-06,85.76683044433594
2023-12-07,85.6400375366211
2023-12-08,85.08758544921875
2023-12-11,85.09664916992188
2023-12-12,85.27779388427734
2023-12-13,86.54572296142578
2023-12-14,87.26512145996094
2023-12-15,87.19245910644531
2023-12-18,87.00171661376953
2023-12-19,87.16521453857422
2023-12-20,87.59215545654297
2023-12-21,87.45587921142578
2023-12-22,87.37413024902344
2023-12-26,87.42864990234375
2023-12-27,88.10990905761719
2023-12-28,87.77381896972656
2023-12-29,87.5558090209961
2024-01-02,87.22879028320312
2024-01-03,87.43771362304688
2024-01-04,86.91087341308594
2024-01-05,86.59296417236328
2024-01-08,86.88363647460938
2024-01-09,86.84728240966797
2024-01-10,86.71102142333984
2024-01-11,87.17430877685547
2024-01-12,87.41046142578125
2024-01-16,86.70194244384766
2024-01-17,86.4203872680664
2024-01-18,86.2296142578125
2024-01-19,86.23868560791016
2024-01-22,86.50211334228516
2024-01-23,86.28413391113281
2024-01-24,86.03886413574219
2024-01-25,86.41129302978516
2024-01-26,86.25685119628906
2024-01-29,86.77462768554688
2024-01-30,86.8927230834961
2024-01-31,87.619384765625
2024-02-01,88.16209411621094
2024-02-02,87.0147705078125
2024-02-05,86.16793060302734
2024-02-06,86.63233947753906
2024-02-07,86.47753143310547
2024-02-08,86.19523620605469
2024-02-09,86.04045867919922
2024-02-12,86.12239837646484
2024-02-13,85.1753921508789
2024-02-14,85.49411010742188
2024-02-15,85.73084259033203
2024-02-16,85.35749816894531
2024-02-20,85.5031967163086
2024-02-21,85.23003387451172
2024-02-22,85.23914337158203
2024-02-23,85.63069152832031
2024-02-26,85.5031967163086
2024-02-27,85.31199645996094
2024-02-28,85.6215591430664
2024-02-29,85.79460144042969
2024-03-01,86.18627166748047
2024-03-04,85.9945297241211
2024-03-05,86.52406311035156
2024-03-06,86.73404693603516
2024-03-07,86.88011169433594
2024-03-08,86.94404602050781
2024-03-11,86.83448028564453
2024-03-12,86.47840881347656
2024-03-13,86.28669738769531
2024-03-14,85.64759826660156
2024-03-15,85.50152587890625
2024-03-18,85.4011001586914
2024-03-19,85.64759826660156
2024-03-20,85.84846496582031
2024-03-21,85.85758972167969
2024-03-22,86.27754211425781
2024-03-25,86.04930877685547
2024-03-26,86.17713165283203
2024-03-27,86.50580596923828
2024-03-28,86.42361450195312
2024-04-01,85.64166259765625
2024-04-02,85.4585189819336
2024-04-03,85.55923461914062
2024-04-04,85.85227966308594
2024-04-05,85.2845458984375
2024-04-08,85.0922622680664
2024-04-09,85.43106079101562
2024-04-10,84.29563903808594
2024-04-11,84.17662048339844
2024-04-12,84.52455139160156
2024-04-15,83.98430633544922
2024-04-16,83.6546859741211
2024-04-17,84.1857681274414
2024-04-18,83.89275360107422
2024-04-19,84.00261688232422
2024-04-22,84.01178741455078
2024-04-23,84.1216812133789
2024-04-24,83.86526489257812
2024-04-25,83.54480743408203
2024-04-26,83.77371978759766
2024-04-29,84.1125259399414
2024-04-30,83.7187728881836
2024-05-01,84.05032348632812
2024-05-02,84.4452133178711
2024-05-03,84.91358184814453
2024-05-06,84.98705291748047
2024-05-07,85.20746612548828
2024-05-08,84.96867370605469
2024-05-09,85.2258529663086
2024-05-10,84.95033264160156
2024-05-13,85.05137634277344
2024-05-14,85.29930114746094
2024-05-15,85.94220733642578
2024-05-16,85.77688598632812
2024-05-17,85.51052856445312
2024-05-20,85.3819808959961
2024-05-21,85.60237121582031
2024-05-22,85.49217224121094
2024-05-23,85.18911743164062
2024-05-24,85.29930114746094
2024-05-28,84.82176208496094
2024-05-29,84.40849304199219
2024-05-30,84.83094787597656
2024-05-31,85.2258529663086
2024-06-03,85.78404998779297
2024-06-04,86.25382232666016
2024-06-05,86.56700897216797
2024-06-06,86.53016662597656
2024-06-07,85.61823272705078
2024-06-10,85.43400573730469
2024-06-11,85.8853759765625
2024-06-12,86.36436462402344
2024-06-13,86.9354476928711
2024-06-14,87.13809204101562
2024-06-17,86.73281860351562
2024-06-18,87.1104736328125
2024-06-20,86.88939666748047
2024-06-21,86.9078140258789
2024-06-24,86.98150634765625
2024-06-25,87.05519104003906
2024-06-26,86.53016662597656
2024-06-27,86.72359466552734
2024-06-28,86.26302337646484
2024-07-01,85.62089538574219
2024-07-02,85.94425201416016
2024-07-03,86.5171127319336
2024-07-05,86.99756622314453
2024-07-08,87.02526092529297
2024-07-09,86.90516662597656
2024-07-10,86.98831176757812
2024-07-11,87.54267883300781
2024-07-12,87.72745513916016
2024-07-15,87.45027160644531
2024-07-16,87.8383560180664
2024-07-17,87.91223907470703
2024-07-18,87.66276550292969
2024-07-19,87.3855972290039
2024-07-22,87.30245971679688
2024-07-23,87.36711883544922
2024-07-24,87.173095703125
2024-07-25,87.36711883544922
2024-07-26,87.78288269042969
2024-07-29,87.93072509765625
2024-07-30,88.11553955078125
2024-07-31,88.76228332519531
2024-08-01,89.14129638671875
2024-08-02,90.5221176147461
2024-08-05,90.61476135253906
2024-08-06,89.80854797363281
2024-08-07,89.48417663574219
2024-08-08,89.2154312133789
2024-08-09,89.57685089111328
2024-08-12,89.82705688476562
2024-08-13,90.22557830810547
2024-08-14,90.34603881835938
2024-08-15,89.78072357177734
2024-08-16,89.95684051513672
2024-08-19,90.07727813720703
2024-08-20,90.43871307373047
2024-08-21,90.62405395507812
2024-08-22,90.20702362060547
2024-08-23,90.62405395507812
2024-08-26,90.51284790039062
2024-08-27,90.47576141357422
